GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,Action,ActionClass,ActionDescription,PlayerType,Size
199125142,Checkers,0,ACTION_CHOSEN,43,43,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,44,44,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,45,45,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,46,46,2,9,0,games.checkers.actions.Move@8b63,Move,"Move from [4,1] to [3,2]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,47,47,2,9,1,games.checkers.actions.Move@981f,Move,"Move from [7,8] to [8,7]",OSLA,16
199125142,Checkers,0,ACTION_CHOSEN,48,48,2,9,0,games.checkers.actions.Move@9ee3,Move,"Move from [9,2] to [8,3]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,49,49,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,50,50,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,51,51,2,9,0,games.checkers.actions.Move@87a1,Move,"Move from [3,0] to [4,1]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,52,52,2,9,1,games.checkers.actions.Move@9741,Move,"Move from [7,0] to [9,2]",OSLA,17
199125142,Checkers,0,ACTION_CHOSEN,53,53,2,9,0,games.checkers.actions.Move@87e1,Move,"Move from [3,2] to [4,3]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,54,54,2,9,1,games.checkers.actions.Move@845f,Move,"Move from [2,5] to [3,4]",OSLA,20
199125142,Checkers,0,ACTION_CHOSEN,55,55,2,9,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,56,56,2,9,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,57,57,2,9,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,58,58,2,9,1,games.checkers.actions.Move@9ea7,Move,"Move from [9,2] to [6,5]",OSLA,17
199125142,Checkers,0,ACTION_CHOSEN,59,59,2,9,0,games.checkers.actions.Move@93c1,Move,"Move from [6,9] to [2,5]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,60,60,2,9,1,games.checkers.actions.Move@9c1f,Move,"Move from [8,9] to [9,8]",OSLA,20
199125142,Checkers,0,ACTION_CHOSEN,61,61,2,9,0,games.checkers.actions.Move@84c1,Move,"Move from [2,5] to [6,9]",RandomPlayerConfig,14
199125142,Checkers,0,ACTION_CHOSEN,62,62,2,9,1,games.checkers.actions.Move@7cdf,Move,"Move from [0,7] to [1,6]",OSLA,18
199125142,Checkers,0,ACTION_CHOSEN,63,63,2,9,0,games.checkers.actions.Move@9421,Move,"Move from [6,9] to [5,8]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,64,64,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,65,65,2,9,0,games.checkers.actions.Move@9361,Move,"Move from [6,1] to [7,2]",RandomPlayerConfig,5
199125142,Checkers,0,ACTION_CHOSEN,66,66,2,9,1,games.checkers.actions.Move@809f,Move,"Move from [1,6] to [2,5]",OSLA,20
199125142,Checkers,0,ACTION_CHOSEN,67,67,2,9,0,games.checkers.actions.Move@9723,Move,"Move from [7,2] to [6,3]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,68,68,2,9,1,games.checkers.actions.Move@941b,Move,"Move from [6,5] to [9,2]",OSLA,20
199125142,Checkers,0,ACTION_CHOSEN,69,69,2,9,0,games.checkers.actions.Move@8b63,Move,"Move from [4,1] to [3,2]",RandomPlayerConfig,5
199125142,Checkers,0,ACTION_CHOSEN,70,70,2,9,1,games.checkers.actions.Move@9f61,Move,"Move from [9,6] to [8,5]",OSLA,17
199125142,Checkers,0,ACTION_CHOSEN,71,71,2,9,0,games.checkers.actions.Move@87a3,Move,"Move from [3,2] to [2,3]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,72,72,2,9,1,games.checkers.actions.Move@9ec5,Move,"Move from [9,2] to [7,4]",OSLA,19
199125142,Checkers,0,ACTION_CHOSEN,73,73,2,9,0,games.checkers.actions.Move@7c21,Move,"Move from [0,1] to [1,2]",RandomPlayerConfig,5
199125142,Checkers,0,ACTION_CHOSEN,74,74,2,9,1,games.checkers.actions.Move@97bd,Move,"Move from [7,4] to [9,2]",OSLA,16
199125142,Checkers,0,ACTION_CHOSEN,75,75,2,9,0,games.checkers.actions.Move@83e3,Move,"Move from [2,3] to [1,4]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,76,76,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,77,77,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,78,78,2,9,0,games.checkers.actions.Move@8f63,Move,"Move from [5,2] to [4,3]",RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,79,79,2,9,1,games.checkers.actions.Move@8c1f,Move,"Move from [4,5] to [5,4]",OSLA,19
199125142,Checkers,0,ACTION_CHOSEN,80,80,2,9,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,81,81,2,9,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,82,82,2,9,1,games.checkers.actions.Move@9b9f,Move,"Move from [8,5] to [9,4]",OSLA,18
199125142,Checkers,0,ACTION_CHOSEN,83,83,2,9,0,games.checkers.actions.Move@9421,Move,"Move from [6,7] to [7,8]",RandomPlayerConfig,4
199125142,Checkers,0,ACTION_CHOSEN,84,84,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,1
199125142,Checkers,0,ACTION_CHOSEN,85,85,2,9,0,games.checkers.actions.Move@8ba3,Move,"Move from [4,3] to [3,4]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,86,86,2,9,1,games.checkers.actions.Move@9ee1,Move,"Move from [9,2] to [8,1]",OSLA,18
199125142,Checkers,0,ACTION_CHOSEN,87,87,2,9,0,games.checkers.actions.Move@8821,Move,"Move from [3,4] to [4,5]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,88,88,2,9,1,games.checkers.actions.Capture@0,Capture,Capture,OSLA,2
199125142,Checkers,0,ACTION_CHOSEN,0,0,2,10,0,games.checkers.actions.Move@8021,Move,"Move from [1,2] to [2,3]",RandomPlayerConfig,9
199125142,Checkers,0,ACTION_CHOSEN,1,1,2,10,1,games.checkers.actions.Move@93e1,Move,"Move from [6,7] to [5,6]",RandomPlayerConfig,9
199125142,Checkers,0,ACTION_CHOSEN,2,2,2,10,0,games.checkers.actions.Move@9723,Move,"Move from [7,2] to [6,3]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,3,3,2,10,1,games.checkers.actions.Move@901f,Move,"Move from [5,6] to [6,5]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,4,4,2,10,0,games.checkers.actions.Move@83e3,Move,"Move from [2,3] to [1,4]",RandomPlayerConfig,11
199125142,Checkers,0,ACTION_CHOSEN,5,5,2,10,1,games.checkers.actions.Move@8c21,Move,"Move from [4,7] to [3,6]",RandomPlayerConfig,11
199125142,Checkers,0,ACTION_CHOSEN,6,6,2,10,0,games.checkers.actions.Move@87a3,Move,"Move from [3,2] to [2,3]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,7,7,2,10,1,games.checkers.actions.Move@9bdf,Move,"Move from [8,7] to [9,6]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,8,8,2,10,0,games.checkers.actions.Move@83a3,Move,"Move from [2,1] to [1,2]",RandomPlayerConfig,13
199125142,Checkers,0,ACTION_CHOSEN,9,9,2,10,1,games.checkers.actions.Move@7cdf,Move,"Move from [0,7] to [1,6]",RandomPlayerConfig,13
199125142,Checkers,0,ACTION_CHOSEN,10,10,2,10,0,games.checkers.actions.Move@8421,Move,"Move from [2,3] to [3,4]",RandomPlayerConfig,13
199125142,Checkers,0,ACTION_CHOSEN,11,11,2,10,1,games.checkers.actions.Move@93a1,Move,"Move from [6,5] to [5,4]",RandomPlayerConfig,14
199125142,Checkers,0,ACTION_CHOSEN,12,12,2,10,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,13,13,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,14,14,2,10,0,games.checkers.actions.Move@8821,Move,"Move from [3,4] to [4,5]",RandomPlayerConfig,14
199125142,Checkers,0,ACTION_CHOSEN,15,15,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,16,16,2,10,0,games.checkers.actions.Move@8061,Move,"Move from [1,4] to [2,5]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,17,17,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,18,18,2,10,0,games.checkers.actions.Move@8763,Move,"Move from [3,0] to [2,1]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,19,19,2,10,1,games.checkers.actions.Move@9fa1,Move,"Move from [9,8] to [8,7]",RandomPlayerConfig,13
199125142,Checkers,0,ACTION_CHOSEN,20,20,2,10,0,games.checkers.actions.Move@8f63,Move,"Move from [5,2] to [4,3]",RandomPlayerConfig,9
199125142,Checkers,0,ACTION_CHOSEN,21,21,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,22,22,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,23,23,2,10,0,games.checkers.actions.Move@9ae3,Move,"Move from [8,1] to [7,2]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,24,24,2,10,1,games.checkers.actions.Move@9f61,Move,"Move from [9,6] to [8,5]",RandomPlayerConfig,16
199125142,Checkers,0,ACTION_CHOSEN,25,25,2,10,0,games.checkers.actions.Move@9323,Move,"Move from [6,1] to [5,2]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,26,26,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,27,27,2,10,0,games.checkers.actions.Move@9723,Move,"Move from [7,2] to [6,3]",RandomPlayerConfig,11
199125142,Checkers,0,ACTION_CHOSEN,28,28,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,29,29,2,10,0,games.checkers.actions.Move@9ea3,Move,"Move from [9,0] to [8,1]",RandomPlayerConfig,9
199125142,Checkers,0,ACTION_CHOSEN,30,30,2,10,1,games.checkers.actions.Move@9b61,Move,"Move from [8,5] to [7,4]",RandomPlayerConfig,23
199125142,Checkers,0,ACTION_CHOSEN,31,31,2,10,0,games.checkers.actions.Move@83e1,Move,"Move from [2,1] to [3,2]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,32,32,2,10,1,games.checkers.actions.Move@8f09,Move,"Move from [5,2] to [1,6]",RandomPlayerConfig,22
199125142,Checkers,0,ACTION_CHOSEN,33,33,2,10,0,games.checkers.actions.Move@96e3,Move,"Move from [7,0] to [6,1]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,34,34,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,35,35,2,10,0,games.checkers.actions.Move@87a3,Move,"Move from [3,2] to [2,3]",RandomPlayerConfig,9
199125142,Checkers,0,ACTION_CHOSEN,36,36,2,10,1,games.checkers.actions.Move@9bdf,Move,"Move from [8,7] to [9,6]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,37,37,2,10,0,games.checkers.actions.Move@8f23,Move,"Move from [5,0] to [4,1]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,38,38,2,10,1,games.checkers.actions.Move@9761,Move,"Move from [7,4] to [6,3]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,39,39,2,10,0,games.checkers.actions.Move@9ae3,Move,"Move from [8,1] to [7,2]",RandomPlayerConfig,8
199125142,Checkers,0,ACTION_CHOSEN,40,40,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,41,41,2,10,0,games.checkers.actions.Move@8b63,Move,"Move from [4,1] to [3,2]",RandomPlayerConfig,7
199125142,Checkers,0,ACTION_CHOSEN,42,42,2,10,1,games.checkers.actions.Move@905f,Move,"Move from [5,8] to [6,7]",RandomPlayerConfig,19
199125142,Checkers,0,ACTION_CHOSEN,43,43,2,10,0,games.checkers.actions.Move@7fe3,Move,"Move from [1,2] to [0,3]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,44,44,2,10,1,games.checkers.actions.Move@9421,Move,"Move from [6,9] to [5,8]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,45,45,2,10,0,games.checkers.actions.Move@7c21,Move,"Move from [0,1] to [1,2]",RandomPlayerConfig,7
199125142,Checkers,0,ACTION_CHOSEN,46,46,2,10,1,games.checkers.actions.Move@981f,Move,"Move from [7,8] to [8,7]",RandomPlayerConfig,19
199125142,Checkers,0,ACTION_CHOSEN,47,47,2,10,0,games.checkers.actions.Move@7fe1,Move,"Move from [1,0] to [2,1]",RandomPlayerConfig,7
199125142,Checkers,0,ACTION_CHOSEN,48,48,2,10,1,games.checkers.actions.Move@941f,Move,"Move from [6,7] to [7,6]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,49,49,2,10,0,games.checkers.actions.Move@83e3,Move,"Move from [2,3] to [1,4]",RandomPlayerConfig,5
199125142,Checkers,0,ACTION_CHOSEN,50,50,2,10,1,games.checkers.actions.Move@8821,Move,"Move from [3,6] to [2,5]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,51,51,2,10,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,52,52,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,53,53,2,10,0,games.checkers.actions.Move@7c61,Move,"Move from [0,3] to [1,4]",RandomPlayerConfig,5
199125142,Checkers,0,ACTION_CHOSEN,54,54,2,10,1,games.checkers.actions.Move@97a1,Move,"Move from [7,6] to [6,5]",RandomPlayerConfig,21
199125142,Checkers,0,ACTION_CHOSEN,55,55,2,10,0,games.checkers.actions.Move@8061,Move,"Move from [1,4] to [2,5]",RandomPlayerConfig,7
199125142,Checkers,0,ACTION_CHOSEN,56,56,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,57,57,2,10,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,58,58,2,10,1,games.checkers.actions.Move@7d1b,Move,"Move from [0,7] to [3,4]",RandomPlayerConfig,19
199125142,Checkers,0,ACTION_CHOSEN,59,59,2,10,0,games.checkers.actions.Move@7fe3,Move,"Move from [1,2] to [0,3]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,60,60,2,10,1,games.checkers.actions.Move@87e3,Move,"Move from [3,4] to [2,5]",RandomPlayerConfig,22
199125142,Checkers,0,ACTION_CHOSEN,61,61,2,10,0,games.checkers.actions.Move@9721,Move,"Move from [7,0] to [8,1]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,62,62,2,10,1,games.checkers.actions.Move@93df,Move,"Move from [6,5] to [7,4]",RandomPlayerConfig,24
199125142,Checkers,0,ACTION_CHOSEN,63,63,2,10,0,games.checkers.actions.Move@7c61,Move,"Move from [0,3] to [1,4]",RandomPlayerConfig,6
199125142,Checkers,0,ACTION_CHOSEN,64,64,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,65,65,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,66,66,2,10,0,games.checkers.actions.Move@9b21,Move,"Move from [8,1] to [9,2]",RandomPlayerConfig,4
199125142,Checkers,0,ACTION_CHOSEN,67,67,2,10,1,games.checkers.actions.Move@8763,Move,"Move from [3,0] to [2,1]",RandomPlayerConfig,20
199125142,Checkers,0,ACTION_CHOSEN,68,68,2,10,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,69,69,2,10,1,games.checkers.actions.Move@9c1f,Move,"Move from [8,9] to [9,8]",RandomPlayerConfig,14
199125142,Checkers,0,ACTION_CHOSEN,70,70,2,10,0,games.checkers.actions.Move@7fe1,Move,"Move from [1,0] to [2,1]",RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,71,71,2,10,1,games.checkers.actions.Move@9761,Move,"Move from [7,4] to [6,3]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,72,72,2,10,0,games.checkers.actions.Move@83a3,Move,"Move from [2,1] to [1,2]",RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,73,73,2,10,1,games.checkers.actions.Move@905f,Move,"Move from [5,8] to [6,7]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,74,74,2,10,0,games.checkers.actions.Move@8021,Move,"Move from [1,2] to [2,3]",RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,75,75,2,10,1,games.checkers.actions.Move@941f,Move,"Move from [6,7] to [7,6]",RandomPlayerConfig,13
199125142,Checkers,0,ACTION_CHOSEN,76,76,2,10,0,games.checkers.actions.Move@8421,Move,"Move from [2,3] to [3,4]",RandomPlayerConfig,3
199125142,Checkers,0,ACTION_CHOSEN,77,77,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,78,78,2,10,0,games.checkers.actions.Move@9ee3,Move,"Move from [9,2] to [8,3]",RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,79,79,2,10,1,games.checkers.actions.Move@939f,Move,"Move from [6,3] to [7,2]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,80,80,2,10,0,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,1
199125142,Checkers,0,ACTION_CHOSEN,81,81,2,10,1,games.checkers.actions.Move@80a1,Move,"Move from [1,8] to [0,7]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,82,82,2,10,0,games.checkers.actions.Move@9361,Move,"Move from [6,1] to [7,2]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,83,83,2,10,1,games.checkers.actions.Move@7d1f,Move,"Move from [0,9] to [1,8]",RandomPlayerConfig,11
199125142,Checkers,0,ACTION_CHOSEN,84,84,2,10,0,games.checkers.actions.Move@9723,Move,"Move from [7,2] to [6,3]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,85,85,2,10,1,games.checkers.actions.Move@7cdf,Move,"Move from [0,7] to [1,6]",RandomPlayerConfig,10
199125142,Checkers,0,ACTION_CHOSEN,86,86,2,10,0,games.checkers.actions.Move@93a1,Move,"Move from [6,3] to [7,4]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,87,87,2,10,1,games.checkers.actions.Move@809f,Move,"Move from [1,6] to [2,5]",RandomPlayerConfig,12
199125142,Checkers,0,ACTION_CHOSEN,88,88,2,10,0,games.checkers.actions.Move@97a1,Move,"Move from [7,4] to [8,5]",RandomPlayerConfig,2
199125142,Checkers,0,ACTION_CHOSEN,89,89,2,10,1,games.checkers.actions.Capture@0,Capture,Capture,RandomPlayerConfig,2
